user_id,time,event_name,skill,value
Q0M_Ipg9ukgQPc288JUqJA,1573669846,Work Hours Set,,
Q0M_Ipg9ukgQPc288JUqJA,1573683926,Configuration Set,Responsiveness,neutral
Q0M_Ipg9ukgQPc288JUqJA,1573683936,Configuration Set,Communication Frequency,neutral
Q0M_Ipg9ukgQPc288JUqJA,1573683944,Configuration Set,1 on 1 Meeting Time,neutral
Q0M_Ipg9ukgQPc288JUqJA,1573683957,Configuration Set,Giving Recognition,neutral
Q0M_Ipg9ukgQPc288JUqJA,1573683963,Configuration Set,Soliciting Opinions,neutral
Q0M_Ipg9ukgQPc288JUqJA,1573683969,Configuration Set,Giving Opinions,neutral
Q0M_Ipg9ukgQPc288JUqJA,1573683982,Configuration Set,Positivity : Negativity Ratio,neutral
Q0M_Ipg9ukgQPc288JUqJA,1573683997,Configuration Set,Avoiding After-Hours Messaging,neutral
QMk-g6SaplJgpT5aOBsiIA,1569606198,Proximity Set,,
QMk-g6SaplJgpT5aOBsiIA,1569606247,Work Hours Set,,
QVEde7rdOO0Q-Q5bD7SHTA,1569240953,Proximity Set,,
QVEde7rdOO0Q-Q5bD7SHTA,1569240971,Work Hours Set,,
QVEde7rdOO0Q-Q5bD7SHTA,1569358007,Configuration Set,Responsiveness,neutral
QYo3zBhJXqmtMpz2R9uq4Q,1569608547,Proximity Set,,
QYo3zBhJXqmtMpz2R9uq4Q,1569608564,Work Hours Set,,
QYo3zBhJXqmtMpz2R9uq4Q,1569848377,Configuration Set,Responsiveness,low
QYo3zBhJXqmtMpz2R9uq4Q,1569848393,Configuration Set,Communication Frequency,neutral
QYo3zBhJXqmtMpz2R9uq4Q,1569848407,Configuration Set,1 on 1 Meeting Time,high
QYo3zBhJXqmtMpz2R9uq4Q,1569848416,Configuration Set,Giving Recognition,neutral
QYo3zBhJXqmtMpz2R9uq4Q,1569848421,Configuration Set,Soliciting Opinions,high
QYo3zBhJXqmtMpz2R9uq4Q,1569848430,Configuration Set,Giving Opinions,low
QYo3zBhJXqmtMpz2R9uq4Q,1569848474,Configuration Set,Positivity : Negativity Ratio,high
QYo3zBhJXqmtMpz2R9uq4Q,1569848496,Configuration Set,Avoiding After-Hours Messaging,low
Q_x82mDWnB_iq4WJ5bBPYg,1568756452,Proximity Set,,
Q_x82mDWnB_iq4WJ5bBPYg,1568756457,Work Hours Set,,
R0TTDQmPxiVLjQ0HnqUhlA,1568767192,Work Hours Set,,
R0TTDQmPxiVLjQ0HnqUhlA,1568837185,Configuration Set,Responsiveness,neutral
R0TTDQmPxiVLjQ0HnqUhlA,1568837188,Configuration Set,Communication Frequency,neutral
R0TTDQmPxiVLjQ0HnqUhlA,1568837212,Configuration Set,1 on 1 Meeting Time,neutral
R0TTDQmPxiVLjQ0HnqUhlA,1568837232,Configuration Set,Giving Recognition,neutral
R0TTDQmPxiVLjQ0HnqUhlA,1568837260,Configuration Set,Soliciting Opinions,high
R0TTDQmPxiVLjQ0HnqUhlA,1568837271,Configuration Set,Giving Opinions,neutral
R0TTDQmPxiVLjQ0HnqUhlA,1568837310,Configuration Set,Positivity : Negativity Ratio,neutral
R0TTDQmPxiVLjQ0HnqUhlA,1568837313,Configuration Set,Avoiding After-Hours Messaging,neutral
RAOOEMIS4ooKH14cgVGpTA,1569001864,Proximity Set,,
RAOOEMIS4ooKH14cgVGpTA,1569001874,Work Hours Set,,
RAOOEMIS4ooKH14cgVGpTA,1569330883,Configuration Set,Responsiveness,neutral
RAOOEMIS4ooKH14cgVGpTA,1569330896,Configuration Set,Communication Frequency,neutral
RAOOEMIS4ooKH14cgVGpTA,1569330906,Configuration Set,1 on 1 Meeting Time,neutral
RAOOEMIS4ooKH14cgVGpTA,1569330917,Configuration Set,Giving Recognition,neutral
RAOOEMIS4ooKH14cgVGpTA,1569330923,Configuration Set,Soliciting Opinions,neutral
RAOOEMIS4ooKH14cgVGpTA,1569330939,Configuration Set,Giving Opinions,high
RAOOEMIS4ooKH14cgVGpTA,1569330950,Configuration Set,Positivity : Negativity Ratio,neutral
RAOOEMIS4ooKH14cgVGpTA,1569330956,Configuration Set,Avoiding After-Hours Messaging,neutral
RAlCQhcfZgSyBOV9VPbw6w,1568949591,Group Members Excluded,,
RAlCQhcfZgSyBOV9VPbw6w,1568949592,Proximity Set,,
RAlCQhcfZgSyBOV9VPbw6w,1568949637,Work Hours Set,,
RAlCQhcfZgSyBOV9VPbw6w,1569859604,Configuration Set,Responsiveness,high
RAlCQhcfZgSyBOV9VPbw6w,1569859621,Configuration Set,Communication Frequency,neutral
RAlCQhcfZgSyBOV9VPbw6w,1569859629,Configuration Set,1 on 1 Meeting Time,neutral
RAlCQhcfZgSyBOV9VPbw6w,1569859649,Configuration Set,Giving Recognition,neutral
RAlCQhcfZgSyBOV9VPbw6w,1569859659,Configuration Set,Soliciting Opinions,neutral
RAlCQhcfZgSyBOV9VPbw6w,1569859819,Configuration Set,Giving Opinions,neutral
RAlCQhcfZgSyBOV9VPbw6w,1569859830,Configuration Set,Positivity : Negativity Ratio,high
RAlCQhcfZgSyBOV9VPbw6w,1569859843,Configuration Set,Avoiding After-Hours Messaging,neutral
RHulugKCQkNUiz12QHH-Qw,1568933413,Proximity Set,,
RHulugKCQkNUiz12QHH-Qw,1568933433,Work Hours Set,,
RHulugKCQkNUiz12QHH-Qw,1569268930,Configuration Set,Responsiveness,neutral
RHulugKCQkNUiz12QHH-Qw,1569268957,Configuration Set,Communication Frequency,neutral
RHulugKCQkNUiz12QHH-Qw,1569268966,Configuration Set,1 on 1 Meeting Time,neutral
RHulugKCQkNUiz12QHH-Qw,1569268984,Configuration Set,Giving Recognition,high
RHulugKCQkNUiz12QHH-Qw,1569268988,Configuration Set,Soliciting Opinions,neutral
RHulugKCQkNUiz12QHH-Qw,1569269003,Configuration Set,Giving Opinions,neutral
RHulugKCQkNUiz12QHH-Qw,1569269065,Configuration Set,Positivity : Negativity Ratio,high
RHulugKCQkNUiz12QHH-Qw,1569269070,Configuration Set,Avoiding After-Hours Messaging,neutral
RLcel0OM_S43Pm6gHwxDdQ,1568826819,Work Hours Set,,
RY2uMob-bAXajDksxBX7Gg,1568756383,Proximity Set,,
RY2uMob-bAXajDksxBX7Gg,1568756389,Work Hours Set,,
Rh1qJ-J6cyCKTf10WpNqmQ,1569957310,Proximity Set,,
Rh1qJ-J6cyCKTf10WpNqmQ,1569957314,Work Hours Set,,
Rh1qJ-J6cyCKTf10WpNqmQ,1570022797,Configuration Set,Responsiveness,neutral
Rh1qJ-J6cyCKTf10WpNqmQ,1570022814,Configuration Set,Responsiveness,neutral
Rh1qJ-J6cyCKTf10WpNqmQ,1570022830,Configuration Set,Communication Frequency,neutral
Rh1qJ-J6cyCKTf10WpNqmQ,1570022842,Configuration Set,1 on 1 Meeting Time,neutral
Rh1qJ-J6cyCKTf10WpNqmQ,1570022878,Configuration Set,Giving Recognition,neutral
Rh1qJ-J6cyCKTf10WpNqmQ,1570022890,Configuration Set,Soliciting Opinions,neutral
Rh1qJ-J6cyCKTf10WpNqmQ,1570022906,Configuration Set,Giving Opinions,neutral
Rh1qJ-J6cyCKTf10WpNqmQ,1570022921,Configuration Set,Positivity : Negativity Ratio,neutral
Rh1qJ-J6cyCKTf10WpNqmQ,1570022935,Configuration Set,Avoiding After-Hours Messaging,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568756711,Proximity Set,,
RiZ06DNwJC_pbdcTqrKsCA,1568756722,Work Hours Set,,
RiZ06DNwJC_pbdcTqrKsCA,1568896382,Configuration Set,Responsiveness,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568896395,Configuration Set,Communication Frequency,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568896407,Configuration Set,1 on 1 Meeting Time,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568896417,Configuration Set,Giving Recognition,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568896421,Configuration Set,Soliciting Opinions,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568896427,Configuration Set,Giving Opinions,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568896443,Configuration Set,Positivity : Negativity Ratio,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568896467,Configuration Set,Avoiding After-Hours Messaging,neutral
RiZ06DNwJC_pbdcTqrKsCA,1568896519,Feedback Submitted,Positivity : Negativity Ratio,
RmAW5KXnWWn1DLaDFfN5Ag,1569606991,Proximity Set,,
RmAW5KXnWWn1DLaDFfN5Ag,1569607029,Work Hours Set,,
RmAW5KXnWWn1DLaDFfN5Ag,1570547403,Configuration Set,Responsiveness,neutral
RmAW5KXnWWn1DLaDFfN5Ag,1570547412,Configuration Set,Communication Frequency,neutral
RmAW5KXnWWn1DLaDFfN5Ag,1570547417,Configuration Set,1 on 1 Meeting Time,neutral
RmAW5KXnWWn1DLaDFfN5Ag,1570547428,Configuration Set,Giving Recognition,neutral
RmAW5KXnWWn1DLaDFfN5Ag,1570547433,Configuration Set,Soliciting Opinions,neutral
RmAW5KXnWWn1DLaDFfN5Ag,1570547442,Configuration Set,Giving Opinions,neutral
RmAW5KXnWWn1DLaDFfN5Ag,1570547452,Configuration Set,Giving Opinions,neutral
RmAW5KXnWWn1DLaDFfN5Ag,1570547462,Configuration Set,Positivity : Negativity Ratio,neutral
RmAW5KXnWWn1DLaDFfN5Ag,1570547469,Configuration Set,Avoiding After-Hours Messaging,neutral
RpYWL_9ejPGaH0i48v6ZoA,1569022981,Proximity Set,,
RpYWL_9ejPGaH0i48v6ZoA,1569023008,Work Hours Set,,
RpYWL_9ejPGaH0i48v6ZoA,1569332121,Configuration Set,Responsiveness,neutral
RpYWL_9ejPGaH0i48v6ZoA,1569332125,Configuration Set,Communication Frequency,neutral
RpYWL_9ejPGaH0i48v6ZoA,1569332157,Configuration Set,1 on 1 Meeting Time,neutral
RpYWL_9ejPGaH0i48v6ZoA,1569332162,Configuration Set,Giving Recognition,neutral
RpYWL_9ejPGaH0i48v6ZoA,1569332165,Configuration Set,Soliciting Opinions,neutral
RpYWL_9ejPGaH0i48v6ZoA,1569332169,Configuration Set,Giving Opinions,neutral
RpYWL_9ejPGaH0i48v6ZoA,1569332177,Configuration Set,Positivity : Negativity Ratio,neutral
RpYWL_9ejPGaH0i48v6ZoA,1569332184,Configuration Set,Avoiding After-Hours Messaging,neutral
RtATUthiaon1FC1sV-C4Yw,1568910924,Proximity Set,,
RtATUthiaon1FC1sV-C4Yw,1568910970,Work Hours Set,,
RtATUthiaon1FC1sV-C4Yw,1569334717,Configuration Set,Responsiveness,neutral
RtATUthiaon1FC1sV-C4Yw,1569334726,Configuration Set,Communication Frequency,neutral
RtATUthiaon1FC1sV-C4Yw,1569334740,Configuration Set,1 on 1 Meeting Time,neutral
RtATUthiaon1FC1sV-C4Yw,1569334750,Configuration Set,Giving Recognition,neutral
RtATUthiaon1FC1sV-C4Yw,1569334758,Configuration Set,Soliciting Opinions,neutral
RtATUthiaon1FC1sV-C4Yw,1569334766,Configuration Set,Giving Opinions,neutral
RtATUthiaon1FC1sV-C4Yw,1569334774,Configuration Set,Positivity : Negativity Ratio,neutral
RtATUthiaon1FC1sV-C4Yw,1569334789,Configuration Set,Avoiding After-Hours Messaging,neutral
RtATUthiaon1FC1sV-C4Yw,1569334846,Feedback Submitted,1 on 1 Meeting Time,
S0w_7Q8kFYL21rPkM_4CXw,1569501765,Proximity Set,,
S0w_7Q8kFYL21rPkM_4CXw,1569501783,Work Hours Set,,
S0w_7Q8kFYL21rPkM_4CXw,1569507877,Configuration Set,Responsiveness,neutral
S0w_7Q8kFYL21rPkM_4CXw,1569508731,Configuration Set,Communication Frequency,neutral
S0w_7Q8kFYL21rPkM_4CXw,1569508735,Configuration Set,1 on 1 Meeting Time,neutral
S0w_7Q8kFYL21rPkM_4CXw,1569508746,Configuration Set,Giving Recognition,high
S0w_7Q8kFYL21rPkM_4CXw,1569508753,Configuration Set,Soliciting Opinions,neutral
S0w_7Q8kFYL21rPkM_4CXw,1569508758,Configuration Set,Giving Opinions,neutral
S0w_7Q8kFYL21rPkM_4CXw,1569508767,Configuration Set,Positivity : Negativity Ratio,high
SBGc5pU1L1-pJzldDxNfQA,1568989381,Proximity Set,,
SBGc5pU1L1-pJzldDxNfQA,1568989391,Work Hours Set,,
SBGc5pU1L1-pJzldDxNfQA,1569336084,Configuration Set,Responsiveness,neutral
SBGc5pU1L1-pJzldDxNfQA,1569336089,Configuration Set,Communication Frequency,neutral
SBGc5pU1L1-pJzldDxNfQA,1569336114,Configuration Set,1 on 1 Meeting Time,neutral
SBGc5pU1L1-pJzldDxNfQA,1569336129,Configuration Set,Giving Recognition,neutral
SBGc5pU1L1-pJzldDxNfQA,1569336144,Configuration Set,Soliciting Opinions,neutral
SBGc5pU1L1-pJzldDxNfQA,1569336152,Configuration Set,Giving Opinions,neutral
SBGc5pU1L1-pJzldDxNfQA,1569336182,Configuration Set,Positivity : Negativity Ratio,neutral
SBGc5pU1L1-pJzldDxNfQA,1569336185,Configuration Set,Avoiding After-Hours Messaging,neutral
SN4dCHME4BWgXSQcBfSnzA,1569255796,Proximity Set,,
SN4dCHME4BWgXSQcBfSnzA,1569255812,Work Hours Set,,
SN4dCHME4BWgXSQcBfSnzA,1569457807,Configuration Set,Responsiveness,neutral
SN4dCHME4BWgXSQcBfSnzA,1569457827,Configuration Set,Communication Frequency,neutral
SN4dCHME4BWgXSQcBfSnzA,1569457839,Configuration Set,1 on 1 Meeting Time,neutral
SN4dCHME4BWgXSQcBfSnzA,1569457860,Configuration Set,Giving Recognition,neutral
SN4dCHME4BWgXSQcBfSnzA,1569457873,Configuration Set,Soliciting Opinions,neutral
SN4dCHME4BWgXSQcBfSnzA,1569457882,Configuration Set,Giving Opinions,neutral
SN4dCHME4BWgXSQcBfSnzA,1569457903,Configuration Set,Positivity : Negativity Ratio,neutral
SN4dCHME4BWgXSQcBfSnzA,1569457918,Configuration Set,Avoiding After-Hours Messaging,neutral
SdGU4zbaVR67rfG0217zqg,1568756407,Proximity Set,,
SdGU4zbaVR67rfG0217zqg,1568756434,Work Hours Set,,
SdGU4zbaVR67rfG0217zqg,1568911440,Configuration Set,Responsiveness,neutral
SdGU4zbaVR67rfG0217zqg,1568911448,Configuration Set,Communication Frequency,neutral
SdGU4zbaVR67rfG0217zqg,1568911455,Configuration Set,1 on 1 Meeting Time,neutral
SdGU4zbaVR67rfG0217zqg,1568911465,Configuration Set,Giving Recognition,neutral
SdGU4zbaVR67rfG0217zqg,1568911475,Configuration Set,Soliciting Opinions,neutral
SdGU4zbaVR67rfG0217zqg,1568911487,Configuration Set,Giving Opinions,neutral
SdGU4zbaVR67rfG0217zqg,1568911500,Configuration Set,Positivity : Negativity Ratio,neutral
SdGU4zbaVR67rfG0217zqg,1568911510,Configuration Set,Avoiding After-Hours Messaging,neutral
SgnWHhy7uMQEOD0Ex72lag,1568757526,Proximity Set,,
SgnWHhy7uMQEOD0Ex72lag,1568757539,Work Hours Set,,
SgnWHhy7uMQEOD0Ex72lag,1569353774,Configuration Set,Responsiveness,neutral
SgnWHhy7uMQEOD0Ex72lag,1569353786,Configuration Set,Communication Frequency,neutral
SgnWHhy7uMQEOD0Ex72lag,1569353804,Configuration Set,1 on 1 Meeting Time,neutral
SgnWHhy7uMQEOD0Ex72lag,1569353815,Configuration Set,Giving Recognition,high
SgnWHhy7uMQEOD0Ex72lag,1569353822,Configuration Set,Soliciting Opinions,neutral
SgnWHhy7uMQEOD0Ex72lag,1569353828,Configuration Set,Giving Opinions,neutral
SgnWHhy7uMQEOD0Ex72lag,1569353836,Configuration Set,Positivity : Negativity Ratio,neutral
SgnWHhy7uMQEOD0Ex72lag,1569353842,Configuration Set,Avoiding After-Hours Messaging,neutral
TY8zZ5D1PMdKUZTQLWFVIA,1569890348,Proximity Set,,
TY8zZ5D1PMdKUZTQLWFVIA,1569890378,Work Hours Set,,
TY8zZ5D1PMdKUZTQLWFVIA,1569934820,Configuration Set,Responsiveness,high
TY8zZ5D1PMdKUZTQLWFVIA,1569934832,Configuration Set,Communication Frequency,high
TY8zZ5D1PMdKUZTQLWFVIA,1569934845,Configuration Set,1 on 1 Meeting Time,neutral
TY8zZ5D1PMdKUZTQLWFVIA,1569934869,Configuration Set,Giving Recognition,neutral
TY8zZ5D1PMdKUZTQLWFVIA,1569934878,Configuration Set,Soliciting Opinions,neutral
TY8zZ5D1PMdKUZTQLWFVIA,1569934893,Configuration Set,Giving Opinions,high
UAnIvpnuEkzs8SM5uEuZKQ,1568832433,Proximity Set,,
UAnIvpnuEkzs8SM5uEuZKQ,1568832447,Work Hours Set,,
UGeEz1_WoNELrciRhk6TDQ,1568828956,Proximity Set,,
UGeEz1_WoNELrciRhk6TDQ,1568828986,Work Hours Set,,
UGeEz1_WoNELrciRhk6TDQ,1569436254,Configuration Set,Responsiveness,neutral
UGeEz1_WoNELrciRhk6TDQ,1569436261,Configuration Set,Communication Frequency,neutral
UGeEz1_WoNELrciRhk6TDQ,1569436268,Configuration Set,1 on 1 Meeting Time,neutral
UGeEz1_WoNELrciRhk6TDQ,1569436277,Configuration Set,Giving Recognition,neutral
UGeEz1_WoNELrciRhk6TDQ,1569436285,Configuration Set,Soliciting Opinions,neutral
UGeEz1_WoNELrciRhk6TDQ,1569436290,Configuration Set,Giving Opinions,neutral
UGeEz1_WoNELrciRhk6TDQ,1569436299,Configuration Set,Positivity : Negativity Ratio,neutral
UGeEz1_WoNELrciRhk6TDQ,1569436306,Configuration Set,Avoiding After-Hours Messaging,neutral
UHp50rc0v_CVvys4DTyaCw,1569425123,Proximity Set,,
UHp50rc0v_CVvys4DTyaCw,1569425129,Work Hours Set,,
UHp50rc0v_CVvys4DTyaCw,1569462838,Configuration Set,Responsiveness,neutral
UHp50rc0v_CVvys4DTyaCw,1569462846,Configuration Set,Communication Frequency,neutral
UHp50rc0v_CVvys4DTyaCw,1569462853,Configuration Set,1 on 1 Meeting Time,neutral
UHp50rc0v_CVvys4DTyaCw,1569462867,Configuration Set,Giving Recognition,neutral
UHp50rc0v_CVvys4DTyaCw,1569462874,Configuration Set,Soliciting Opinions,neutral
UHp50rc0v_CVvys4DTyaCw,1569462878,Configuration Set,Giving Opinions,neutral
UHp50rc0v_CVvys4DTyaCw,1569462903,Configuration Set,Positivity : Negativity Ratio,neutral
UHp50rc0v_CVvys4DTyaCw,1569695871,Configuration Set,Responsiveness,high
UHp50rc0v_CVvys4DTyaCw,1569695874,Configuration Set,Communication Frequency,neutral
UHp50rc0v_CVvys4DTyaCw,1569695879,Configuration Set,1 on 1 Meeting Time,neutral
UHp50rc0v_CVvys4DTyaCw,1569695886,Configuration Set,Giving Recognition,high
UHp50rc0v_CVvys4DTyaCw,1569695888,Configuration Set,Soliciting Opinions,neutral
UHp50rc0v_CVvys4DTyaCw,1569695896,Configuration Set,Giving Opinions,neutral
UHp50rc0v_CVvys4DTyaCw,1569695914,Configuration Set,Positivity : Negativity Ratio,high
UHp50rc0v_CVvys4DTyaCw,1569695918,Configuration Set,Avoiding After-Hours Messaging,high
UTW0l79PkYYYQ-IrDR4Z-A,1569271136,Group Members Excluded,,
UTW0l79PkYYYQ-IrDR4Z-A,1569271137,Proximity Set,,
UTW0l79PkYYYQ-IrDR4Z-A,1569271149,Work Hours Set,,
UTW0l79PkYYYQ-IrDR4Z-A,1569337463,Configuration Set,Responsiveness,neutral
UTW0l79PkYYYQ-IrDR4Z-A,1569337471,Configuration Set,Communication Frequency,neutral
UTW0l79PkYYYQ-IrDR4Z-A,1569337481,Configuration Set,1 on 1 Meeting Time,neutral
UTW0l79PkYYYQ-IrDR4Z-A,1569337494,Configuration Set,Giving Recognition,neutral
UTW0l79PkYYYQ-IrDR4Z-A,1569337501,Configuration Set,Soliciting Opinions,neutral
UTW0l79PkYYYQ-IrDR4Z-A,1569337510,Configuration Set,Giving Opinions,neutral
UTW0l79PkYYYQ-IrDR4Z-A,1569337521,Configuration Set,Positivity : Negativity Ratio,neutral
UTW0l79PkYYYQ-IrDR4Z-A,1569337528,Configuration Set,Avoiding After-Hours Messaging,neutral
UTW0l79PkYYYQ-IrDR4Z-A,1569602056,Work Hours Set,,
Ui4COH2fF5C9ZIqQu6Bgow,1568828716,Proximity Set,,
Ui4COH2fF5C9ZIqQu6Bgow,1568828736,Work Hours Set,,
UkeJw10OgO-Y9tduQMDAkg,1568829913,Proximity Set,,
UkeJw10OgO-Y9tduQMDAkg,1568829933,Work Hours Set,,
UkeJw10OgO-Y9tduQMDAkg,1569337763,Configuration Set,Responsiveness,neutral
UkeJw10OgO-Y9tduQMDAkg,1569337767,Configuration Set,Communication Frequency,neutral
UkeJw10OgO-Y9tduQMDAkg,1569337788,Configuration Set,1 on 1 Meeting Time,neutral
UkeJw10OgO-Y9tduQMDAkg,1569337806,Configuration Set,Giving Recognition,neutral
UkeJw10OgO-Y9tduQMDAkg,1569337808,Configuration Set,Soliciting Opinions,neutral
UkeJw10OgO-Y9tduQMDAkg,1569337814,Configuration Set,Giving Opinions,neutral
UkeJw10OgO-Y9tduQMDAkg,1569337821,Configuration Set,Positivity : Negativity Ratio,neutral
UkeJw10OgO-Y9tduQMDAkg,1569337826,Configuration Set,Avoiding After-Hours Messaging,neutral
UkeJw10OgO-Y9tduQMDAkg,1569337850,Feedback Submitted,Communication Frequency,
UkeJw10OgO-Y9tduQMDAkg,1569337865,Feedback Submitted,1 on 1 Meeting Time,
Uxzp6ROOKbtZ_Ve4cqV7mg,1569255122,Proximity Set,,
Uxzp6ROOKbtZ_Ve4cqV7mg,1569255138,Work Hours Set,,
V3-ufsnHOoiqNlx9vjc_AA,1568991840,Proximity Set,,
V3-ufsnHOoiqNlx9vjc_AA,1568991849,Work Hours Set,,
V3-ufsnHOoiqNlx9vjc_AA,1569280951,Configuration Set,Responsiveness,neutral
V3-ufsnHOoiqNlx9vjc_AA,1569280961,Configuration Set,Communication Frequency,neutral
V3-ufsnHOoiqNlx9vjc_AA,1569280968,Configuration Set,1 on 1 Meeting Time,neutral
V3-ufsnHOoiqNlx9vjc_AA,1569280981,Configuration Set,Giving Recognition,neutral
V3-ufsnHOoiqNlx9vjc_AA,1569280987,Configuration Set,Soliciting Opinions,neutral
V3-ufsnHOoiqNlx9vjc_AA,1569280996,Configuration Set,Giving Opinions,neutral
V3-ufsnHOoiqNlx9vjc_AA,1569281005,Configuration Set,Positivity : Negativity Ratio,neutral
V3-ufsnHOoiqNlx9vjc_AA,1569281044,Configuration Set,Avoiding After-Hours Messaging,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1568827686,Proximity Set,,
VAMYaBk4Cw8w1Mxq-wF-vg,1568827702,Work Hours Set,,
VAMYaBk4Cw8w1Mxq-wF-vg,1569003729,Configuration Set,Responsiveness,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1569003732,Configuration Set,Communication Frequency,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1569003764,Configuration Set,1 on 1 Meeting Time,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1569003785,Configuration Set,Giving Recognition,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1569003798,Configuration Set,Soliciting Opinions,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1569003820,Configuration Set,Giving Opinions,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1569003835,Configuration Set,Positivity : Negativity Ratio,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1569003847,Configuration Set,Avoiding After-Hours Messaging,neutral
VAMYaBk4Cw8w1Mxq-wF-vg,1569004247,Feedback Submitted,1 on 1 Meeting Time,
VAMYaBk4Cw8w1Mxq-wF-vg,1570575205,Feedback Submitted,1 on 1 Meeting Time,
VYBHpkVIByvM3ShGh4Y0hQ,1569268320,Proximity Set,,
VYBHpkVIByvM3ShGh4Y0hQ,1569268334,Work Hours Set,,
VYBHpkVIByvM3ShGh4Y0hQ,1569974570,Configuration Set,Responsiveness,neutral
VYBHpkVIByvM3ShGh4Y0hQ,1569974574,Configuration Set,Communication Frequency,neutral
VYBHpkVIByvM3ShGh4Y0hQ,1569974593,Configuration Set,1 on 1 Meeting Time,neutral
VYBHpkVIByvM3ShGh4Y0hQ,1569974600,Configuration Set,Giving Recognition,neutral
VYBHpkVIByvM3ShGh4Y0hQ,1569974606,Configuration Set,Soliciting Opinions,neutral
VYBHpkVIByvM3ShGh4Y0hQ,1569974613,Configuration Set,Giving Opinions,neutral
VYBHpkVIByvM3ShGh4Y0hQ,1569974620,Configuration Set,Positivity : Negativity Ratio,neutral
VYBHpkVIByvM3ShGh4Y0hQ,1569974625,Configuration Set,Avoiding After-Hours Messaging,neutral
VYBHpkVIByvM3ShGh4Y0hQ,1569974880,Feedback Submitted,,
Vd78vhKm52t5mmkr9LDchg,1569860208,Proximity Set,,
Vd78vhKm52t5mmkr9LDchg,1569860236,Work Hours Set,,
Vd78vhKm52t5mmkr9LDchg,1569945480,Configuration Set,Responsiveness,neutral
Vd78vhKm52t5mmkr9LDchg,1569945490,Configuration Set,Communication Frequency,neutral
Vd78vhKm52t5mmkr9LDchg,1569945502,Configuration Set,1 on 1 Meeting Time,neutral
Vd78vhKm52t5mmkr9LDchg,1569945514,Configuration Set,Giving Recognition,neutral
Vd78vhKm52t5mmkr9LDchg,1569945527,Configuration Set,Soliciting Opinions,neutral
Vd78vhKm52t5mmkr9LDchg,1569945543,Configuration Set,Giving Opinions,neutral
Vd78vhKm52t5mmkr9LDchg,1569945557,Configuration Set,Positivity : Negativity Ratio,neutral
Vd78vhKm52t5mmkr9LDchg,1569945567,Configuration Set,Avoiding After-Hours Messaging,neutral
Vdl3SPtuWETrwk30-SMAYQ,1569001380,Proximity Set,,
Vdl3SPtuWETrwk30-SMAYQ,1569001397,Work Hours Set,,
Vdl3SPtuWETrwk30-SMAYQ,1569338554,Configuration Set,Responsiveness,neutral
Vdl3SPtuWETrwk30-SMAYQ,1569338560,Configuration Set,Communication Frequency,neutral
Vdl3SPtuWETrwk30-SMAYQ,1569338568,Configuration Set,1 on 1 Meeting Time,neutral
Vdl3SPtuWETrwk30-SMAYQ,1569338576,Configuration Set,Giving Recognition,neutral
Vdl3SPtuWETrwk30-SMAYQ,1569338583,Configuration Set,Soliciting Opinions,neutral
Vdl3SPtuWETrwk30-SMAYQ,1569338588,Configuration Set,Giving Opinions,neutral
Vdl3SPtuWETrwk30-SMAYQ,1569338595,Configuration Set,Positivity : Negativity Ratio,neutral
Vdl3SPtuWETrwk30-SMAYQ,1569338606,Configuration Set,Avoiding After-Hours Messaging,neutral
WIbpuYr8sa-Ww9ynHe2tDQ,1568994165,Proximity Set,,
WIbpuYr8sa-Ww9ynHe2tDQ,1568994186,Work Hours Set,,
WIbpuYr8sa-Ww9ynHe2tDQ,1569328737,Configuration Set,Responsiveness,neutral
WIbpuYr8sa-Ww9ynHe2tDQ,1569328744,Configuration Set,Communication Frequency,neutral
WIbpuYr8sa-Ww9ynHe2tDQ,1569328752,Configuration Set,1 on 1 Meeting Time,neutral
WIbpuYr8sa-Ww9ynHe2tDQ,1569328772,Configuration Set,Giving Recognition,high
WIbpuYr8sa-Ww9ynHe2tDQ,1569328784,Configuration Set,Soliciting Opinions,high
WIbpuYr8sa-Ww9ynHe2tDQ,1569328795,Configuration Set,Giving Opinions,neutral
WIbpuYr8sa-Ww9ynHe2tDQ,1569328814,Configuration Set,Positivity : Negativity Ratio,high
WIbpuYr8sa-Ww9ynHe2tDQ,1569328821,Configuration Set,Avoiding After-Hours Messaging,neutral
WOPlx5T54DXPZsJ1WlosFQ,1568751579,Proximity Set,,
WOPlx5T54DXPZsJ1WlosFQ,1568751588,Work Hours Set,,
WOPlx5T54DXPZsJ1WlosFQ,1568905338,Configuration Set,Responsiveness,neutral
